place,date,time,interviewer,id.individual,choice.card,version,Block,Sum,Sum.1,infmortality.1,reducedvis.1,morbidity.1,cost.1,infmortality.2,reducedvis.2,morbidity.2,cost.2,infmortality.3,reducedvis.3,morbidity.3,cost.3,infmortality.4,reducedvis.4,morbidity.4,cost.4,Q1.air.problem,Q2.affected,Q3.affected.winter,Q4a.ways.affected,Q4b.ways.affected,Q4c.ways.affected,Q4d.ways.affected,Q4e.ways.affected,Q4f.ways.affected,Q4g.text.ways.affected,Q.5.check.air,Q6.check.regular,Q7a.access.data,Q7b.access.data,Q7c.access.data,Q7d.access.data,Q7e.access.data,Q7f.access.data,Q7g.access.data,Q7h.text.access.data,Q8a.pollutant,Q8b.pollutant,Q8c.pollutant,Q8d.pollutant,Q8e.pollutant,Q8f.pollutant,Q8g.pollutant,Q8h.text.pollutant,Q9.comparison.air,Q10.satisfaction.govt,Q11.govt.action,Q11.text.govt.action,Q12.choice,Q13.bid1,Q13.response1,Q14.bid2,Q14.response2,Q15a.who,Q15b.who,Q15c.who,Q15d.who,Q15e.who,Q16a.la,Q16b.la,Q16c.la,Q16d.la,Q16e.la,Q16f.la,Q16g.la,Q16h.la,Q16i.la,Q16j.la,Q16k.la,Q16l.la,Q16m.la,Q16n.la,Q16o.la,Q17.gender.female,Q18.age,Q19.educ,Q20.occupation,Q21.residence,Q22.income,Q23.household,Q24.stay.southdelhi,PTAX,PNOMONEY,POTHER
Okhla,43707,5:15pm,Asif,461,3,1.3,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,3,0,0,2,300,1,600,0,2,1,4,5,5,5,5,1,4,4,2,4,4,2,4,4,4,2,4,5,1,24,3,4,0,2,6,10,0,0,0
Okhla,43707,5:15pm,Asif,461,4,1.3,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,3,0,0,1,300,1,600,0,2,1,4,5,5,5,5,1,4,4,2,4,4,2,4,4,4,2,4,5,1,24,3,4,0,2,6,10,0,0,0
Okhla,43707,5:15pm,Asif,461,5,1.3,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,2,3,0,0,1,300,1,600,0,2,1,4,5,5,5,5,1,4,4,2,4,4,2,4,4,4,2,4,5,1,24,3,4,0,2,6,10,0,0,0
Okhla,43707,6pm,Asif,462,1,2.1,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2,1,BAN CRACKER,2,100,1,200,0,3,3,4,1,3,4,4,1,4,4,2,4,4,2,4,4,4,2,4,4,1,22,3,2,0,3,4,15,0,0,0
Okhla,43707,6pm,Asif,462,2,2.1,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2,1,BAN CRACKER,1,100,1,200,0,3,3,4,1,3,4,4,1,4,4,2,4,4,2,4,4,4,2,4,4,1,22,3,2,0,3,4,15,0,0,0
Okhla,43707,6pm,Asif,462,3,2.1,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2,1,BAN CRACKER,1,100,1,200,0,3,3,4,1,3,4,4,1,4,4,2,4,4,2,4,4,4,2,4,4,1,22,3,2,0,3,4,15,0,0,0
Okhla,43707,6pm,Asif,462,4,2.1,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2,1,BAN CRACKER,2,100,1,200,0,3,3,4,1,3,4,4,1,4,4,2,4,4,2,4,4,4,2,4,4,1,22,3,2,0,3,4,15,0,0,0
Okhla,43707,6pm,Asif,462,5,2.1,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2,1,BAN CRACKER,3,100,1,200,0,3,3,4,1,3,4,4,1,4,4,2,4,4,2,4,4,4,2,4,4,1,22,3,2,0,3,4,15,0,0,0
Okhla,43707,6:30pm,Asif,463,1,1.2,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,2,200,1,400,1,4,6,2,6,5,5,5,1,4,4,1,5,4,2,4,4,4,2,4,4,0,21,3,4,0,2,5,4,0,0,0
Okhla,43707,6:30pm,Asif,463,2,1.2,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,1,200,1,400,1,4,6,2,6,5,5,5,1,4,4,1,5,4,2,4,4,4,2,4,4,0,21,3,4,0,2,5,4,0,0,0
Okhla,43707,6:30pm,Asif,463,3,1.2,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,3,200,1,400,1,4,6,2,6,5,5,5,1,4,4,1,5,4,2,4,4,4,2,4,4,0,21,3,4,0,2,5,4,0,0,0
Okhla,43707,6:30pm,Asif,463,4,1.2,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,1,200,1,400,1,4,6,2,6,5,5,5,1,4,4,1,5,4,2,4,4,4,2,4,4,0,21,3,4,0,2,5,4,0,0,0
Okhla,43707,6:30pm,Asif,463,5,1.2,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,2,200,1,400,1,4,6,2,6,5,5,5,1,4,4,1,5,4,2,4,4,4,2,4,4,0,21,3,4,0,2,5,4,0,0,0
Okhla,43707,7pm,Asif,464,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,2,600,1,800,1,4,4,5,3,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,35,3,3,0,2,12,7,0,0,0
Okhla,43707,7pm,Asif,464,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,1,600,1,800,1,4,4,5,3,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,35,3,3,0,2,12,7,0,0,0
Okhla,43707,7pm,Asif,464,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,1,600,1,800,1,4,4,5,3,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,35,3,3,0,2,12,7,0,0,0
Okhla,43707,7pm,Asif,464,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,2,600,1,800,1,4,4,5,3,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,35,3,3,0,2,12,7,0,0,0
Okhla,43707,7pm,Asif,464,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,3,600,1,800,1,4,4,5,3,5,5,5,1,5,5,1,5,5,1,5,5,5,1,5,5,1,35,3,3,0,2,12,7,0,0,0
Okhla,43707,7:20pm,Asif,465,1,1.4,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,3,4,0,0,2,400,1,650,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,32,3,3,0,2,8,13,0,0,0
Okhla,43707,7:20pm,Asif,465,2,1.4,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,3,4,0,0,3,400,1,650,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,32,3,3,0,2,8,13,0,0,0
Okhla,43707,7:20pm,Asif,465,3,1.4,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,3,4,0,0,1,400,1,650,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,32,3,3,0,2,8,13,0,0,0
Okhla,43707,7:20pm,Asif,465,4,1.4,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,3,4,0,0,1,400,1,650,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,32,3,3,0,2,8,13,0,0,0
Okhla,43707,7:20pm,Asif,465,5,1.4,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,1,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,3,4,0,0,2,400,1,650,1,5,5,5,4,5,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,0,32,3,3,0,2,8,13,0,0,0
Okhla,43707,7:45pm,Asif,466,1,1.6,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,4,4,0,0,2,600,1,800,0,4,3,3,2,3,5,5,1,5,5,2,4,5,2,4,4,4,2,5,5,1,21,3,3,0,2,6,21,0,0,0
Okhla,43707,7:45pm,Asif,466,2,1.6,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,4,4,0,0,3,600,1,800,0,4,3,3,2,3,5,5,1,5,5,2,4,5,2,4,4,4,2,5,5,1,21,3,3,0,2,6,21,0,0,0
Okhla,43707,7:45pm,Asif,466,3,1.6,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,4,4,0,0,4,600,1,800,0,4,3,3,2,3,5,5,1,5,5,2,4,5,2,4,4,4,2,5,5,1,21,3,3,0,2,6,21,0,0,0
Okhla,43707,7:45pm,Asif,466,4,1.6,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,4,4,0,0,1,600,1,800,0,4,3,3,2,3,5,5,1,5,5,2,4,5,2,4,4,4,2,5,5,1,21,3,3,0,2,6,21,0,0,0
Okhla,43707,7:45pm,Asif,466,5,1.6,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,0,0,4,4,0,0,4,600,1,800,0,4,3,3,2,3,5,5,1,5,5,2,4,5,2,4,4,4,2,5,5,1,21,3,3,0,2,6,21,0,0,0
Okhla,43707,8pm,Asif,467,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,0,0,1,0,0,0,0,0,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,4,1,odd/even,3,400,1,650,1,5,4,4,3,4,5,5,1,5,5,1,4,5,2,4,4,4,2,4,5,1,22,3,3,0,2,4,22,0,0,0
Okhla,43707,8pm,Asif,467,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,0,0,1,0,0,0,0,0,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,4,1,odd/even,2,400,1,650,1,5,4,4,3,4,5,5,1,5,5,1,4,5,2,4,4,4,2,4,5,1,22,3,3,0,2,4,22,0,0,0
Okhla,43707,8pm,Asif,467,3,2.4,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,0,0,1,0,0,0,0,0,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,4,1,odd/even,3,400,1,650,1,5,4,4,3,4,5,5,1,5,5,1,4,5,2,4,4,4,2,4,5,1,22,3,3,0,2,4,22,0,0,0
Okhla,43707,8pm,Asif,467,4,2.4,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,0,0,1,0,0,0,0,0,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,4,1,odd/even,2,400,1,650,1,5,4,4,3,4,5,5,1,5,5,1,4,5,2,4,4,4,2,4,5,1,22,3,3,0,2,4,22,0,0,0
Okhla,43707,8pm,Asif,467,5,2.4,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,0,0,1,0,0,0,0,0,0,NA,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,4,1,odd/even,1,400,1,650,1,5,4,4,3,4,5,5,1,5,5,1,4,5,2,4,4,4,2,4,5,1,22,3,3,0,2,4,22,0,0,0
Okhla,43707,8:30pm,Asif,468,1,1.5,1,2,2,8,10,6,60,4,15,8,15,8,20,4,30,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,2,500,1,700,0,3,2,2,3,3,5,5,1,4,5,2,4,5,2,4,4,5,2,4,5,1,21,3,3,0,2,5,21,0,0,0
Okhla,43707,8:30pm,Asif,468,2,1.5,1,3,3,12,15,6,45,12,10,8,45,4,15,8,15,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,3,500,1,700,0,3,2,2,3,3,5,5,1,4,5,2,4,5,2,4,4,5,2,4,5,1,21,3,3,0,2,5,21,0,0,0
Okhla,43707,8:30pm,Asif,468,3,1.5,1,4,4,4,20,8,30,8,15,4,30,12,10,4,45,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,1,500,1,700,0,3,2,2,3,3,5,5,1,4,5,2,4,5,2,4,4,5,2,4,5,1,21,3,3,0,2,5,21,0,0,0
Okhla,43707,8:30pm,Asif,468,4,1.5,1,5,5,8,15,6,15,12,10,4,30,8,20,4,60,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,1,500,1,700,0,3,2,2,3,3,5,5,1,4,5,2,4,5,2,4,4,5,2,4,5,1,21,3,3,0,2,5,21,0,0,0
Okhla,43707,8:30pm,Asif,468,5,1.5,1,6,6,8,15,8,30,4,20,4,45,12,15,6,30,15,25,10,0,1,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,4,4,0,0,1,500,1,700,0,3,2,2,3,3,5,5,1,4,5,2,4,5,2,4,4,5,2,4,5,1,21,3,3,0,2,5,21,0,0,0
Okhla,43707,9pm,Asif,469,1,2.2,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,4,4,0,0,2,200,1,400,0,5,5,5,2,5,5,5,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,3,5,8,0,0,0
Okhla,43707,9pm,Asif,469,2,2.2,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,4,4,0,0,1,200,1,400,0,5,5,5,2,5,5,5,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,3,5,8,0,0,0
Okhla,43707,9pm,Asif,469,3,2.2,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,4,4,0,0,1,200,1,400,0,5,5,5,2,5,5,5,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,3,5,8,0,0,0
Okhla,43707,9pm,Asif,469,4,2.2,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,4,4,0,0,2,200,1,400,0,5,5,5,2,5,5,5,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,3,5,8,0,0,0
Okhla,43707,9pm,Asif,469,5,2.2,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,4,4,0,0,3,200,1,400,0,5,5,5,2,5,5,5,2,4,4,2,4,4,2,4,4,4,2,4,4,0,25,3,3,0,3,5,8,0,0,0
Okhla,43715,11am,Asif,470,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3,3,1,odd/even,2,600,0,300,0,3,4,3,2,2,5,5,1,5,5,1,5,5,2,4,5,NA,2,5,5,0,38,3,3,0,2,4,12,0,0,0
Okhla,43715,11am,Asif,470,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3,3,1,odd/even,1,600,0,300,0,3,4,3,2,2,5,5,1,5,5,1,5,5,2,4,5,NA,2,5,5,0,38,3,3,0,2,4,12,0,0,0
Okhla,43715,11am,Asif,470,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3,3,1,odd/even,1,600,0,300,0,3,4,3,2,2,5,5,1,5,5,1,5,5,2,4,5,NA,2,5,5,0,38,3,3,0,2,4,12,0,0,0
Okhla,43715,11am,Asif,470,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3,3,1,odd/even,2,600,0,300,0,3,4,3,2,2,5,5,1,5,5,1,5,5,2,4,5,NA,2,5,5,0,38,3,3,0,2,4,12,0,0,0
Okhla,43715,11am,Asif,470,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,3,3,1,odd/even,3,600,0,300,0,3,4,3,2,2,5,5,1,5,5,1,5,5,2,4,5,NA,2,5,5,0,38,3,3,0,2,4,12,0,0,0
Okhla,43715,2pm,Asif,471,1,2.5,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,4,500,0,250,0,3,4,2,2,3,5,5,1,1,2,3,2,5,2,2,5,1,1,5,2,0,23,3,NA,0,1,5,20,0,1,0
Okhla,43715,2pm,Asif,471,2,2.5,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,4,500,0,250,0,3,4,2,2,3,5,5,1,1,2,3,2,5,2,2,5,1,1,5,2,0,23,3,NA,0,1,5,20,0,1,0
Okhla,43715,2pm,Asif,471,3,2.5,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,4,500,0,250,0,3,4,2,2,3,5,5,1,1,2,3,2,5,2,2,5,1,1,5,2,0,23,3,NA,0,1,5,20,0,1,0
Okhla,43715,2pm,Asif,471,4,2.5,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,4,500,0,250,0,3,4,2,2,3,5,5,1,1,2,3,2,5,2,2,5,1,1,5,2,0,23,3,NA,0,1,5,20,0,1,0
Okhla,43715,2pm,Asif,471,5,2.5,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,4,500,0,250,0,3,4,2,2,3,5,5,1,1,2,3,2,5,2,2,5,1,1,5,2,0,23,3,NA,0,1,5,20,0,1,0
Okhla,43715,4PM,Asif,472,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,3,600,1,800,0,3,2,3,3,3,4,4,2,4,5,4,3,4,3,3,4,4,3,5,5,0,45,3,2,0,2,4,5,0,0,0
Okhla,43715,4PM,Asif,472,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,600,1,800,0,3,2,3,3,3,4,4,2,4,5,4,3,4,3,3,4,4,3,5,5,0,45,3,2,0,2,4,5,0,0,0
Okhla,43715,4PM,Asif,472,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,4,600,1,800,0,3,2,3,3,3,4,4,2,4,5,4,3,4,3,3,4,4,3,5,5,0,45,3,2,0,2,4,5,0,0,0
Okhla,43715,4PM,Asif,472,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,2,600,1,800,0,3,2,3,3,3,4,4,2,4,5,4,3,4,3,3,4,4,3,5,5,0,45,3,2,0,2,4,5,0,0,0
Okhla,43715,4PM,Asif,472,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,3,600,1,800,0,3,2,3,3,3,4,4,2,4,5,4,3,4,3,3,4,4,3,5,5,0,45,3,2,0,2,4,5,0,0,0
Okhla,43715,5PM,Asif,473,1,2.6,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,0,4,600,0,300,1,2,4,3,3,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,0,22,3,4,0,2,5,10,0,0,1
Okhla,43715,5PM,Asif,473,2,2.6,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,0,4,600,0,300,1,2,4,3,3,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,0,22,3,4,0,2,5,10,0,0,1
Okhla,43715,5PM,Asif,473,3,2.6,2,5,5,4,10,8,15,8,20,6,60,12,20,4,30,15,25,10,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,0,4,600,0,300,1,2,4,3,3,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,0,22,3,4,0,2,5,10,0,0,1
Okhla,43715,5PM,Asif,473,4,2.6,2,6,6,12,10,4,30,4,20,6,15,4,10,8,60,15,25,10,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,0,4,600,0,300,1,2,4,3,3,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,0,22,3,4,0,2,5,10,0,0,1
Okhla,43715,5PM,Asif,473,5,2.6,2,7,7,4,15,6,60,12,10,4,30,8,15,4,15,15,25,10,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,0,4,600,0,300,1,2,4,3,3,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,0,22,3,4,0,2,5,10,0,0,1
Okhla,43715,6PM,Asif,474,1,2.4,2,3,3,12,20,4,45,8,10,8,15,8,20,6,45,15,25,10,0,1,1,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,3,3,1,odd/even,3,400,1,650,0,2,2,4,4,3,4,4,3,4,4,2,4,4,4,4,4,4,2,5,5,1,23,3,4,0,2,7,3,0,0,0
Okhla,43715,6PM,Asif,474,2,2.4,2,4,4,8,20,4,15,4,10,8,60,8,15,6,15,15,25,10,0,1,1,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,3,3,1,odd/even,3,400,1,650,0,2,2,4,4,3,4,4,3,4,4,2,4,4,4,4,4,4,2,5,5,1,23,3,4,0,2,7,3,0,0,0
